portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,consumetime,createtime,soldtime
PF00014042,,1,2,20160531,0.0139125,0,-0.00343,0,-0.451272727273,0.0139112834291,20160531,True,20160607,4,False,True,0.00159318549475,0.00459356537773,0.00159318549475
PF00014043,,1,2,20160531,0.00935166666667,0,-0.00343,0,-0.451272727273,0.00935084891532,20160531,True,20160607,4,False,True,0.00107090312202,0.0030876903665,0.00107090312202
PF00014044,,1,2,20160531,0.00357083333333,0,-0.00343,0,-0.451272727273,0.00357052108378,20160531,True,20160607,4,False,True,0.000408912838875,0.00117900135631,0.000408912838875
PF00014045,,1,2,20160531,0.0054225,0,-0.00343,0,-0.451272727273,0.00542202583247,20160531,True,20160607,4,False,True,0.000620955855907,0.00179037615531,0.000620955855907
PF00014202,,1,2,20160715,0.00104416666667,0,-0.00363,0,-0.560723809524,0.00104406520847,20160715,True,20160722,4,False,True,0.000132866676788,0.000383088955025,0.000132866676788
PF00014203,,1,2,20160715,0.00071,0,-0.00363,0,-0.560723809524,0.000709931011663,20160715,True,20160722,4,False,True,9.0345098667e-05,0.000260488259936,9.0345098667e-05
PF00014283,,0,0,20160810,0.0125,2,-0.00371,4,1.4441526087,0.012502966676,20160810,True,20161010,0,False,True,-0.000445827896841,-0.0112016653324,-0.000445827896841
PF00014284,,1,2,20160810,0.00198,0,-0.00371,0,-0.474660869565,0.00197980760999,20160810,True,20160817,4,False,True,0.000251948303326,0.000726432048841,0.000251948303326
PF00014285,,1,2,20160810,0.00753083333333,0,-0.00371,0,-0.474660869565,0.00753010158732,20160810,True,20160817,4,False,True,0.000958273071191,0.00276294883222,0.000958273071191
PF00014286,,1,1,20160816,0.0181666666667,2,-0.00371,4,1.4441526087,0.0181694839459,20160811,True,20160916,1,False,True,-0.000833096222541,0.00212751373684,-0.000717388413855
PF00014289,,1,2,20160811,0.00275,0,-0.00371,0,-0.474660869565,0.00274836161102,20160811,True,20160913,4,False,True,0.000455124314271,0.00618627889874,0.000455124314271
PF00014298,,1,1,20160818,0.00333333333333,2,-0.00371,4,1.4441526087,0.00333386693723,20160816,True,20160919,1,False,True,-0.000152860745086,0.00100739890139,-0.000143868936551
PF00014299,,1,1,20160818,0.00625,1,-0.00371,2,0.71022826087,0.00624819265094,20160816,True,20160919,2,False,True,0.000517748702441,-0.00341212175657,0.000487292896415
PF00014561,,1,2,20161027,0.00822083333333,0,-0.00371,0,-0.485485714286,0.00822003454232,20161027,True,20161103,4,False,True,0.00104607323746,0.00301609939458,0.00104607323746
PF00014562,,1,2,20161027,0.00131583333333,0,-0.00371,0,-0.485485714286,0.00131570547819,20161027,True,20161103,4,False,True,0.000167435341312,0.000482759345596,0.000167435341312
PF00014564,,0,0,20161102,0.00166666666667,2,-0.00371,4,1.5778147619,0.00166751904677,20161028,True,20170202,0,False,True,-8.49322122989e-05,0.00064368854091,-8.05542632114e-05
PF00014565,,1,1,20161102,0.00175,2,-0.00371,4,1.5778147619,0.00175062302725,20161028,True,20170102,1,False,True,-9.36276593098e-05,0.000470489044259,-8.65346548166e-05
PF00014567,,1,2,20161028,0.00214,0,-0.00371,0,-0.485485714286,0.00213979206332,20161028,True,20161104,4,False,True,0.000272307762188,0.000785133628565,0.000272307762188
PF00014568,,1,2,20161028,0.00166666666667,0,-0.00371,0,-0.485485714286,0.00166650472221,20161028,True,20161104,4,False,True,0.000212077696394,0.000611474788561,0.000212077696394
PF00014569,,1,2,20161028,0.0025,0,-0.00371,0,-0.485485714286,0.00249975708332,20161028,True,20161104,4,False,True,0.00031811654461,0.000917212182899,0.00031811654461
PF00014570,,1,2,20161028,0.000530833333333,0,-0.00371,0,-0.485485714286,0.000530781754025,20161028,True,20161104,4,False,True,6.7546746303e-05,0.000194754720161,6.7546746303e-05
PF00014571,,1,2,20161028,0.000595,0,-0.00371,0,-0.485485714286,0.00059494218583,20161028,True,20161104,4,False,True,7.57117376165e-05,0.000218296499528,7.57117376165e-05
PF00014572,,1,2,20161028,0.000165,0,-0.00371,0,-0.485485714286,0.000164903759161,20161028,True,20161130,4,False,True,2.67345216833e-05,0.000363389083315,2.67345216833e-05
PF00014573,,1,2,20161028,0.00300416666667,0,-0.00371,0,-0.485485714286,0.00300241440291,20161028,True,20161130,4,False,True,0.000486757326609,0.00661625073411,0.000486757326609
PF00014574,,1,2,20161028,0.00104583333333,0,-0.00371,0,-0.485485714286,0.00104522332196,20161028,True,20161130,4,False,True,0.000169453660163,0.00230329949271,0.000169453660163
PF00014575,,1,2,20161028,6.16666666667e-05,0,-0.00371,0,-0.485485714286,6.16306978684e-05,20161028,True,20161130,4,False,True,9.99168992205e-06,0.000135812081643,9.99168992205e-06
PF00014576,,1,2,20161028,5.08333333333e-05,0,-0.00371,0,-0.485485714286,5.0803683378e-05,20161028,True,20161130,4,False,True,8.23639304384e-06,0.000111953202435,8.23639304384e-06
PF00014577,,1,2,20161028,6.66666666667e-06,0,-0.00371,0,-0.485485714286,6.66277814793e-06,20161028,True,20161130,4,False,True,1.08018269428e-06,1.46823872047e-05,1.08018269428e-06
PF00012659,,1,2,20150323,6.08333333333e-05,0,-5e-05,0,-0.597009090909,6.08223360179e-05,20150323,True,20150423,4,False,True,3.25201056001e-06,4.15239977782e-05,3.25201056001e-06
PF00012660,,1,2,20150323,0.00210416666667,0,-5e-05,0,-0.597009090909,0.00210378628007,20150323,True,20150423,4,False,True,0.000112483926906,0.00143627526564,0.000112483926906
PF00012661,,1,2,20150323,0.00245166666667,0,-5e-05,0,-0.597009090909,0.00245122345979,20150323,True,20150423,4,False,True,0.000131060480379,0.00167347399268,0.000131060480379
PF00012664,,1,1,20150326,0.00166666666667,2,-5e-05,4,0.700025,0.00166658065259,20150324,True,20150427,1,False,True,2.46403289569e-05,-0.000162387278088,2.31908978418e-05
PF00012670,,1,2,20150326,0.000689166666667,0,-5e-05,0,-0.597009090909,0.000688773879932,20150326,True,20150610,4,False,True,4.73772860832e-05,0.00148309608945,4.73772860832e-05
PF00012671,,1,2,20150326,0.00119833333333,0,-5e-05,0,-0.597009090909,0.00119765034987,20150326,True,20150610,4,False,True,8.23803354144e-05,0.00257882971781,8.23803354144e-05
PF00012825,,1,2,20150522,0.00995583333333,0,-0.00042,0,-0.529971428571,0.00995554350795,20150522,True,20150529,4,False,True,0.000379546807752,0.00109433150192,0.000379546807752
PF00012848,,1,2,20150603,0.00472083333333,0,-0.00057,0,-0.607781818182,0.00472070770671,20150603,True,20150609,4,False,True,0.000191936428616,0.000474344837229,0.000191936428616
PF00012849,,1,2,20150603,0.0011975,0,-0.00057,0,-0.607781818182,0.00119746813319,20150603,True,20150609,4,False,True,4.86871399665e-05,0.000120323659501,4.86871399665e-05
PF00012865,,0,0,20150609,0.00833333333333,2,-0.00057,4,0.770265909091,0.0083318433221,20150605,True,20150909,0,False,True,0.000148466569585,-0.00140650742168,0.000142280462519
PF00012866,,1,1,20150609,0.00416666666667,2,-0.00057,4,0.770265909091,0.00416627225958,20150605,True,20150810,1,False,True,5.83149594586e-05,-0.000372303564565,5.47807194914e-05
PF00012868,,1,1,20150609,0.00416666666667,2,-0.00057,4,0.770265909091,0.004166510654,20150605,True,20150709,1,False,True,4.76722410683e-05,-0.000147269343246,4.20637421191e-05
PF00012872,,1,2,20150608,0.00833333333333,0,-0.00057,0,-0.607781818182,0.00833231527772,20150608,True,20150630,4,False,True,0.000424204997739,0.00384400531747,0.000424204997739
PF00012873,,1,2,20150608,0.00216166666667,0,-0.00057,0,-0.607781818182,0.00216165898074,20150608,True,20150609,4,False,True,7.04568427621e-05,2.90207542958e-05,7.04568427621e-05
PF00012874,,1,2,20150608,0.00541666666667,0,-0.00057,0,-0.607781818182,0.00541664740741,20150608,True,20150609,4,False,True,0.000176549528948,7.27197004546e-05,0.000176549528948
PF00012875,,1,2,20150608,0.00300083333333,0,-0.00057,0,-0.607781818182,0.00300046589794,20150608,True,20150629,4,False,True,0.000160394196071,0.0013873737144,0.000160394196071
PF00012876,,1,2,20150608,0.00648,0,-0.00057,0,-0.607781818182,0.00647924435996,20150608,True,20150629,4,False,True,0.00032985466314,0.00285316863342,0.00032985466314
PF00012877,,1,2,20150608,0.00025,0,-0.00057,0,-0.607781818182,0.000249970847221,20150608,True,20150629,4,False,True,1.27258743496e-05,0.000110075950364,1.27258743496e-05
PF00012878,,1,2,20150608,0.00342,0,-0.00057,0,-0.607781818182,0.00341960118998,20150608,True,20150629,4,False,True,0.000174089961102,0.00150583900097,0.000174089961102
PF00012889,,1,2,20150610,0.0087175,0,-0.00057,0,-0.607781818182,0.00871724622387,20150610,True,20150617,4,False,True,0.000332337754682,0.000958215605556,0.000332337754682
PF00012895,,0,0,20150612,0.0111666666667,2,-0.00057,4,0.770265909091,0.0111646266414,20150610,True,20150914,0,False,True,0.000198945744667,-0.00385139471695,0.000194801041653
PF00012900,,1,1,20150615,0.00166666666667,4,-0.00057,1,0.172437272727,0.00166340924948,20150611,True,20150715,7,False,True,0.000995357488478,-0.00307486370137,0.00087825660748
PF00012903,,1,2,20150612,0.02252,0,-0.00057,0,-0.607781818182,0.02251925684,20150612,True,20150619,4,False,True,0.00097322054731,0.00280604626752,0.00097322054731
PF00012908,,1,2,20150615,0.0013875,0,-0.00057,0,-0.607781818182,0.0013874542125,20150615,True,20150622,4,False,True,5.99619675617e-05,0.000172885843537,5.99619675617e-05
PF00012916,,1,2,20150617,0.00891666666667,0,-0.00057,0,-0.607781818182,0.00891635507869,20150617,True,20150624,4,False,True,0.000408046460882,0.00117650336473,0.000408046460882
PF00012918,,1,2,20150617,0.000385,0,-0.00057,0,-0.607781818182,0.000384986546388,20150617,True,20150624,4,False,True,1.76184546661e-05,5.07985564956e-05,1.76184546661e-05
PF00012919,,1,1,20150618,0.00833333333333,2,-0.00057,4,0.770265909091,0.00833185952004,20150617,True,20150918,1,False,True,0.00014685258669,-0.00556486901123,0.000145273526618
PF00012921,,1,1,20150618,0.0075,2,-0.00057,4,0.770265909091,0.00749862983377,20150617,True,20150921,1,False,True,0.000132213747045,-0.00517351529141,0.000130836520513
PF00014275,,1,1,20160810,0.00291666666667,2,-0.00371,4,1.4441526087,0.00291745778393,20160808,True,20161010,1,False,True,-0.000118887989599,0.00149356229272,-0.000115113767707
PF00014276,,0,0,20160809,0.00583333333333,2,-0.00371,4,1.4441526087,0.00583474047817,20160809,True,20161010,0,False,True,-0.000208053042121,-0.00531314022471,-0.000208053042121
PF00014282,,1,1,20160810,0.00167916666667,1,-0.00371,2,0.71022826087,0.00167907015592,20160810,True,20160817,2,False,True,0.000126387640702,0.000364408220144,0.000126387640702
PF00014293,,1,2,20160812,0.00336666666667,0,-0.00371,0,-0.474660869565,0.00336492740916,20160812,True,20160912,4,False,True,0.000514314953301,0.00656714133736,0.000514314953301
PF00014294,,1,2,20160812,0.00421666666667,0,-0.00371,0,-0.474660869565,0.00421448828969,20160812,True,20160912,4,False,True,0.000644166748442,0.00822518197204,0.000644166748442
PF00014295,,1,2,20160812,0.00816666666667,0,-0.00371,0,-0.474660869565,0.00816244767569,20160812,True,20160912,4,False,True,0.00124759567881,0.0159301943333,0.00124759567881
PF00014296,,1,2,20160812,0.00910583333333,0,-0.00371,0,-0.474660869565,0.0091009773945,20160812,True,20160913,4,False,True,0.00139107385665,0.0183352014168,0.00139107385665
PF00014735,,1,2,20161212,0.00433333333333,0,-0.00372,0,-0.456118181818,0.00432073681411,20161212,True,20170313,4,False,True,0.00126892548728,0.0475623200553,0.00126892548728
PF00014736,,1,2,20161212,0.00833333333333,0,-0.00372,0,-0.456118181818,0.0083322805555,20161212,True,20161219,4,False,True,0.00137868691145,0.00397511054677,0.00137868691145
PF00014738,,1,2,20161212,0.0025,0,-0.00372,0,-0.456118181818,0.00249968416665,20161212,True,20161219,4,False,True,0.000413606073435,0.00119253316403,0.000413606073435
PF00014739,,1,2,20161212,0.00329416666667,0,-0.00372,0,-0.456118181818,0.00329183348149,20161212,True,20170111,4,False,True,0.000712943170338,0.00880971148954,0.000712943170338
PF00014745,,1,2,20161213,0.00416666666667,0,-0.00372,0,-0.456118181818,0.00415500023083,20161213,True,20170313,4,False,True,0.00118829055881,0.0440504829463,0.00118829055881
PF00014861,,0,0,20170110,0.016665,2,-0.00187,4,1.63029545455,0.0166693766372,20170110,True,20170410,0,False,True,-0.000445784534294,-0.016525439742,-0.000445784534294
PF00014872,,1,1,20170112,0.00309666666667,1,-0.00187,2,0.740405454545,0.00309656503383,20170112,True,20170116,2,False,True,0.000232916916968,0.000383748368714,0.000232916916968
PF00014898,,1,2,20170120,0.0225,0,-0.00187,0,-0.480409090909,0.0224965449998,20170120,True,20170127,4,False,True,0.00452456670297,0.0130454947176,0.00452456670297
PF00014901,,0,0,20170123,0.0103725,2,-0.00187,4,1.63029545455,0.0103758064235,20170123,True,20170223,0,False,True,-0.000977740803284,-0.0124844941903,-0.000977740803284
PF00015330,,1,1,20170529,0.0116666666667,1,-0.00157,2,0.604267391304,0.0116660920007,20170525,True,20170605,2,False,True,0.00075256567422,-0.000542460315662,0.000478905429049
PF00015331,,1,2,20170525,0.00052,0,-0.00157,0,-0.445556521739,0.000518969128832,20170525,True,20170725,4,False,True,0.000154917870182,0.00389239468432,0.000154917870182
PF00015333,,1,1,20170526,0.0025,2,-0.00157,4,1.59737304348,0.00250060306207,20170526,True,20170629,1,False,True,-0.000162596074935,-0.0022770600963,-0.000162596074935
PF00015334,,1,2,20170526,0.00375,0,-0.00157,0,-0.445556521739,0.00374959187498,20170526,True,20170530,4,False,True,0.00093531993485,0.001541010863,0.00093531993485
PF00015336,,1,2,20170526,0.031415,0,-0.00157,0,-0.445556521739,0.0314089543574,20170526,True,20170602,4,False,True,0.00791719580221,0.0228273208898,0.00791719580221
PF00015337,,1,2,20170526,0.0116666666667,0,-0.00157,0,-0.445556521739,0.0116644214814,20170526,True,20170602,4,False,True,0.002940228692,0.00847743892136,0.002940228692
PF00015338,,1,2,20170529,0.000183333333333,0,-0.00157,0,-0.445556521739,0.000183169871287,20170526,True,20170629,4,False,True,4.83372786498e-05,-0.00020573498704,4.40722246513e-05
PF00015342,,1,1,20170531,0.00154166666667,2,-0.00157,4,1.59737304348,0.00154205226538,20170530,True,20170630,1,False,True,-0.000117826040052,0.00145595534398,-0.00011402520005
PF00015363,,1,1,20170602,0.0104166666667,2,-0.00131,4,1.73225772727,0.0104192720634,20170601,True,20170705,1,False,True,-0.000723747174772,0.00983753610809,-0.000702460493161
PF00015364,,1,1,20170602,0.0116666666667,1,-0.00131,2,0.635355909091,0.0116659961205,20170601,True,20170612,2,False,True,0.00061468926994,-0.00253186852715,0.000558808427218
PF00015406,,1,2,20170615,5e-06,0,-0.00131,0,-0.493136363636,4.99829194435e-06,20170615,True,20170626,4,False,True,1.42343057634e-06,6.44932843045e-06,1.42343057634e-06
PF00015410,,1,1,20170620,0.00166666666667,2,-0.00131,4,1.73225772727,0.00166741338992,20170616,True,20170821,1,False,True,-0.000110406577266,0.000704875089503,-0.000103715269553
PF00015511,,1,2,20170717,0.00114916666667,0,-0.00121,0,-0.494028571429,0.00114888741915,20170717,True,20170724,4,False,True,0.000365694338747,0.00105439125502,0.000365694338747
PF00012637,,1,2,20150316,0.0025,0,-5e-05,0,-0.597009090909,0.00249832791657,20150316,True,20150610,4,False,True,0.000178232315894,0.00631350341308,0.000178232315894
PF00012640,,1,2,20150316,0.000465833333333,0,-5e-05,0,-0.597009090909,0.000465749121014,20150316,True,20150416,4,False,True,2.49023822335e-05,0.000317971435041,2.49023822335e-05
PF00012641,,1,2,20150316,0.00453416666667,0,-5e-05,0,-0.597009090909,0.00453334699005,20150316,True,20150416,4,False,True,0.000242386156948,0.00309495988923,0.000242386156948
PF00012642,,1,2,20150316,0.0035675,0,-5e-05,0,-0.597009090909,0.00356744073986,20150316,True,20150320,4,False,True,0.000135809345793,0.000223756245715,0.000135809345793
PF00012644,,1,1,20150318,0.00833333333333,2,-5e-05,4,0.700025,0.00833141757026,20150317,True,20150619,1,False,True,0.000188836442334,-0.00723359644799,0.000186827544011
PF00012649,,1,2,20150318,0.001495,0,-5e-05,0,-0.597009090909,0.001494058233,20150318,True,20150610,4,False,True,0.0001027758649,0.00355595244539,0.0001027758649
PF00012651,,1,1,20150323,0.00583333333333,2,-5e-05,4,0.700025,0.0058320668029,20150319,True,20150623,1,False,True,0.000126198665687,-0.00119555102802,0.00012094038795
PF00012652,,1,1,20150323,0.00583333333333,1,-5e-05,2,0.974868636364,0.00583270724063,20150319,True,20150330,2,False,True,0.000819912602613,-0.000591004964038,0.000521762565299
PF00012654,,1,2,20150319,6.66666666667e-06,0,-5e-05,0,-0.597009090909,6.66526703696e-06,20150319,True,20150424,4,False,True,3.56399930301e-07,5.28476438202e-06,3.56399930301e-07
PF00012656,,1,2,20150320,0.00182083333333,0,-5e-05,0,-0.597009090909,0.001820461681,20150320,True,20150424,4,False,True,9.73409950048e-05,0.00140329618227,9.73409950048e-05
PF00013214,,0,0,20150909,0.00275,2,-0.00099,4,0.852663636364,0.00274959687857,20150908,True,20151207,0,False,True,4.15214813914e-05,-0.00152211814974,4.10601315981e-05
PF00013216,,1,1,20150909,0.00416666666667,2,-0.00099,4,0.852663636364,0.00416650023814,20150908,True,20151012,1,False,True,4.62317988146e-05,-0.000628405893707,4.48720400259e-05
PF00013218,,1,1,20150910,0.00333333333333,2,-0.00099,4,0.852663636364,0.00333291227544,20150908,True,20151210,1,False,True,4.24157724962e-05,-0.0007949215959,4.15036053458e-05
PF00013219,,1,1,20150909,0.0025,2,-0.00099,4,0.852663636364,0.00249992236353,20150908,True,20151012,1,False,True,2.1566457789e-05,-0.000293142156016,2.0932150207e-05
PF00013228,,0,0,20150914,0.0111666666667,2,-0.00099,4,0.852663636364,0.0111649739327,20150910,True,20151214,0,False,True,0.000170519592798,-0.00159786912818,0.00016333982047
PF00013230,,1,1,20150910,0.000833333333333,1,-0.00099,2,1.05166909091,0.000832943151468,20150910,True,20151014,2,False,True,0.000105199850491,0.00147326054325,0.000105199850491
PF00013231,,1,1,20150914,0.00186666666667,2,-0.00099,4,0.852663636364,0.00186659677299,20150910,True,20151014,1,False,True,2.1357163999e-05,-6.59766657757e-05,1.88445564697e-05
PF00013234,,1,2,20150910,0.0082775,0,-0.00099,0,-0.560227272727,0.00827719465221,20150910,True,20150917,4,False,True,0.000399874497285,0.00115294148247,0.000399874497285
PF00013235,,1,2,20150910,0.00619,0,-0.00099,0,-0.560227272727,0.00618977165777,20150910,True,20150917,4,False,True,0.000299030279472,0.000862181549607,0.000299030279472
PF00013236,,1,2,20150910,0.000475,0,-0.00099,0,-0.560227272727,0.000474982477777,20150910,True,20150917,4,False,True,2.29465884893e-05,6.61609428209e-05,2.29465884893e-05
PF00013237,,1,2,20150910,0.00416666666667,0,-0.00099,0,-0.560227272727,0.00416559745364,20150910,True,20151013,4,False,True,0.000297014231407,0.00403716702176,0.000297014231407
PF00013238,,1,2,20150911,0.00691166666667,0,-0.00099,0,-0.560227272727,0.00691141170295,20150911,True,20150918,4,False,True,0.000333892991113,0.00096269975398,0.000333892991113
PF00013240,,1,1,20150915,0.005,2,-0.00099,4,0.852663636364,0.00499984472705,20150915,True,20151019,1,False,True,4.18643004139e-05,0.000586284312031,4.18643004139e-05
PF00013241,,0,0,20150917,0.00283333333333,2,-0.00099,4,0.852663636364,0.00283324534533,20150915,True,20151019,0,False,True,2.5205797542e-05,-0.000166113888416,2.3723103569e-05
PF00013242,,1,1,20150917,0.00166666666667,4,-0.00099,1,0.141110909091,0.00166317778187,20150915,True,20151019,7,False,True,0.000999455841122,-0.00658671862266,0.000940664321056
PF00013244,,1,2,20150915,0.000461666666667,0,-0.00099,0,-0.560227272727,0.000461649636295,20150915,True,20150922,4,False,True,2.23024737248e-05,6.43037935491e-05,2.23024737248e-05
PF00014254,,1,1,20160803,0.00998666666667,1,-0.00371,2,0.71022826087,0.00998572883655,20160801,True,20160810,2,False,True,0.0012281547531,-0.00177054372229,0.000955231474636
PF00014360,,1,2,20160902,0.0125,0,-0.00372,0,-0.484519545455,0.0124657298592,20160902,True,20161205,4,False,True,0.00334206578576,0.129398239027,0.00334206578576
PF00014361,,1,2,20160902,0.00666666666667,0,-0.00372,0,-0.484519545455,0.00666287814794,20160902,True,20161003,4,False,True,0.0011203009495,0.0143048041448,0.0011203009495
PF00014362,,1,2,20160902,0.00508333333333,0,-0.00372,0,-0.484519545455,0.0050804445878,20160902,True,20161003,4,False,True,0.00085422947399,0.0109074131604,0.00085422947399
PF00014364,,1,2,20160902,0.00190666666667,0,-0.00372,0,-0.484519545455,0.00190648140221,20160902,True,20160909,4,False,True,0.000242616884676,0.000699527158118,0.000242616884676
PF00014369,,1,2,20160906,0.00166666666667,0,-0.00372,0,-0.484519545455,0.00166650472221,20160906,True,20160913,4,False,True,0.000212077696394,0.000611474788561,0.000212077696394
PF00014370,,1,2,20160906,0.0098975,0,-0.00372,0,-0.484519545455,0.00989653829286,20160906,True,20160913,4,False,True,0.00125942340002,0.00363124303183,0.00125942340002
PF00014371,,1,2,20160906,0.0030475,0,-0.00372,0,-0.484519545455,0.00303941159594,20160906,True,20161206,4,False,True,0.000814795094254,0.0305404418469,0.000814795094254
PF00014373,,1,1,20160909,0.000916666666667,2,-0.00372,4,1.55603136364,0.000916915303519,20160907,True,20161109,1,False,True,-3.73647967315e-05,0.000469405292003,-3.61786127083e-05
PF00014374,,1,1,20160909,0.00166666666667,2,-0.00372,4,1.55603136364,0.00166711873367,20160907,True,20161109,1,False,True,-6.79359940574e-05,0.00085346416728,-6.57792958334e-05
PF00014382,,1,2,20160908,0.00124833333333,0,-0.00372,0,-0.484519545455,0.00124821203694,20160908,True,20160915,4,False,True,0.000158846194608,0.000457994616658,0.000158846194608
PF00014384,,1,2,20160908,0.00511833333333,0,-0.00372,0,-0.484519545455,0.0051152839439,20160908,True,20161011,4,False,True,0.000847082890379,0.0115139772715,0.000847082890379
PF00014386,,1,2,20160909,0.0025,0,-0.00372,0,-0.484519545455,0.00249274319404,20160909,True,20161213,4,False,True,0.000700243142668,0.0274004684632,0.000700243142668
PF00014388,,1,2,20160909,0.00353916666667,0,-0.00372,0,-0.484519545455,0.00353882277762,20160909,True,20160916,4,False,True,0.000450346988316,0.00129846671358,0.000450346988316
PF00014396,,1,2,20160913,0.00458333333333,0,-0.00372,0,-0.484519545455,0.00457016923538,20160913,True,20161216,4,False,True,0.00128377883351,0.0497054010917,0.00128377883351
PF00014398,,1,2,20160913,0.00989833333333,0,-0.00372,0,-0.484519545455,0.00989737154522,20160913,True,20160920,4,False,True,0.00125952943903,0.00363154876968,0.00125952943903
PF00014399,,1,2,20160913,0.00248416666667,0,-0.00372,0,-0.484519545455,0.00248392528846,20160913,True,20160920,4,False,True,0.000316101806479,0.000911403172362,0.000316101806479
PF00014402,,1,1,20160916,0.00658333333333,2,-0.00372,4,1.55603136364,0.00658435427399,20160914,True,20161017,1,False,True,-0.000301901842113,0.00192744937168,-0.000283604760773
PF00014579,,1,2,20161028,0.000708333333333,0,-0.00371,0,-0.485485714286,0.000708233025457,20161028,True,20161110,4,False,True,7.07324402157e-05,0.000378745526212,7.07324402157e-05
PF00014813,,1,1,20161227,0.000184166666667,2,-0.00372,4,1.51747590909,0.000184205513561,20161227,True,20170130,1,False,True,-1.04738015745e-05,-0.000146679282581,-1.04738015745e-05
PF00014891,,1,2,20170119,2.33333333333e-05,0,-0.00187,0,-0.480409090909,2.32633346257e-05,20170119,True,20170419,4,False,True,7.12975278394e-06,0.000264303247292,7.12975278394e-06
PF00012646,,1,2,20150317,0.00525333333333,0,-5e-05,0,-0.597009090909,0.00525318040295,20150317,True,20150324,4,False,True,0.000200273129297,0.000577439171935,0.000200273129297
PF00012647,,1,2,20150317,0.00207416666667,0,-5e-05,0,-0.597009090909,0.00207410628537,20150317,True,20150324,4,False,True,7.90735753116e-05,0.000227989546127,7.90735753116e-05
PF00012655,,0,0,20150324,0.00183333333333,2,-5e-05,4,0.700025,0.00183295869696,20150320,True,20150624,0,False,True,3.73292332437e-05,-0.000353640848236,3.57738485252e-05
PF00012928,,1,2,20150618,0.00810333333333,0,-0.00057,0,-0.607781818182,0.00810305016684,20150618,True,20150625,4,False,True,0.000370826522022,0.00106918866529,0.000370826522022
PF00012996,,1,1,20150709,0.00416666666667,2,-0.00064,4,0.785841304348,0.00416653727254,20150707,True,20150810,1,False,True,3.70673493254e-05,-0.000244285130017,3.48869170121e-05
PF00012997,,1,2,20150707,0.00833333333333,0,-0.00064,0,-0.611869565217,0.00833308379628,20150707,True,20150713,4,False,True,0.000381250785485,0.000942209579955,0.000381250785485
PF00013011,,1,1,20150713,0.000833333333333,2,-0.00064,4,0.785841304348,0.000833301089212,20150710,True,20150813,1,False,True,9.53489262149e-06,-4.05827772004e-05,8.69357856666e-06
PF00013019,,1,2,20150713,8.33333333333e-05,0,-0.00064,0,-0.611869565217,8.33304212961e-05,20150713,True,20150720,4,False,True,3.81351832599e-06,1.09953585488e-05,3.81351832599e-06
PF00013020,,0,0,20150715,0.0025,2,-0.00064,4,0.785841304348,0.00249989701814,20150713,True,20150817,0,False,True,2.86070953859e-05,-0.000194421024093,2.6972404221e-05
PF00013021,,1,1,20150715,0.00583333333333,2,-0.00064,4,0.785841304348,0.00583314651062,20150713,True,20150817,1,False,True,5.18970517578e-05,-0.000352705432482,4.89315059431e-05
PF00013024,,0,0,20150716,0.00075,2,-0.00064,4,0.785841304348,0.000749970042865,20150715,True,20150817,0,False,True,8.58177765494e-06,-0.000113113060867,8.32172378661e-06
PF00013037,,1,2,20150716,0.0101266666667,0,-0.00064,0,-0.611869565217,0.0101263127959,20150716,True,20150723,4,False,True,0.000463418746977,0.00133615597086,0.000463418746977
PF00013188,,1,2,20150831,0.0115891666667,0,-0.00078,0,-0.545476190476,0.0115865533094,20150831,True,20150929,4,False,True,0.000826090714053,0.00986759363979,0.000826090714053
PF00013189,,1,2,20150831,0.00291666666667,0,-0.00078,0,-0.545476190476,0.00291603164348,20150831,True,20150928,4,False,True,0.000207901924146,0.00239773983347,0.000207901924146
PF00013210,,1,1,20150909,0.015,1,-0.00099,2,1.05166909091,0.0149983900473,20150907,True,20150916,2,False,True,0.00210834669237,-0.00303945410067,0.00163982520517
PF00013211,,0,0,20150909,0.00666666666667,2,-0.00099,4,0.852663636364,0.0066656560792,20150907,True,20151209,0,False,True,0.000101802741967,-0.00190790343659,9.96134356878e-05
PF00013212,,0,0,20150909,0.00166666666667,2,-0.00099,4,0.852663636364,0.00166641957369,20150907,True,20151207,0,False,True,2.54505607406e-05,-0.000466490586634,2.48912077573e-05
PF00013220,,1,2,20150908,0.001585,0,-0.00099,0,-0.560227272727,0.00158494153111,20150908,True,20150915,4,False,True,7.65691426391e-05,0.000220768619717,7.65691426391e-05
PF00013221,,1,2,20150908,0.00505916666667,0,-0.00099,0,-0.560227272727,0.00505898003962,20150908,True,20150915,4,False,True,0.000244401295999,0.000704672076963,0.000244401295999
PF00013222,,1,2,20150908,0.0016075,0,-0.00099,0,-0.560227272727,0.00160744070111,20150908,True,20150915,4,False,True,7.76560863043e-05,0.000223902559113,7.76560863043e-05
PF00013223,,1,2,20150908,0.01070475,0,-0.00099,0,-0.560227272727,0.0107031894852,20150908,True,20150929,4,False,True,0.000681201418264,0.00589223902773,0.000681201418264
PF00013224,,1,2,20150909,0.00125,0,-0.00099,0,-0.560227272727,0.00124995388889,20150909,True,20150916,4,False,True,6.0385759191e-05,0.00017410774429,6.0385759191e-05
